time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2023/12/25/17:09:34.949188,164578,1703495374,945374653,/gps,0,0,24.8828273,121.156022395,352.470001221,"(0.00014161000652551659, 0.0, 0.0, 0.0, 9.40900055503846e-05, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/12/25/17:09:35.009876,164579,1703495375,8707007,/gps,0,0,24.88282688,121.156022598,352.470001221,"(0.00014161000652551659, 0.0, 0.0, 0.0, 9.40900055503846e-05, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/12/25/17:09:35.048945,164580,1703495375,45901449,/gps,0,0,24.8828264567,121.156022812,352.459991455,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.097886,164581,1703495375,95806878,/gps,0,0,24.882826025,121.156023028,352.459991455,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.147859,164582,1703495375,145682514,/gps,0,0,24.8828255817,121.156023247,352.459991455,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.198523,164583,1703495375,196213394,/gps,0,0,24.8828251283,121.156023472,352.459991455,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.248220,164584,1703495375,245995740,/gps,0,0,24.882824665,121.156023703,352.459991455,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.297979,164585,1703495375,296026945,/gps,0,0,24.8828241933,121.156023932,352.459991455,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.349321,164586,1703495375,345951696,/gps,0,0,24.8828237167,121.15602416,352.450012207,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.398080,164587,1703495375,396288623,/gps,0,0,24.882823235,121.156024393,352.450012207,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.451094,164588,1703495375,446148433,/gps,0,0,24.88282274,121.156024633,352.450012207,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.498255,164589,1703495375,496088750,/gps,0,0,24.882822235,121.156024875,352.450012207,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.548882,164590,1703495375,546198507,/gps,0,0,24.8828217283,121.156025125,352.440002441,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2023/12/25/17:09:35.597935,164591,1703495375,595900279,/gps,0,0,24.8828212117,121.156025377,352.440002441,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.648268,164592,1703495375,645968505,/gps,0,0,24.8828206833,121.156025637,352.440002441,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.698063,164593,1703495375,695466148,/gps,0,0,24.8828201533,121.156025903,352.440002441,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.748554,164594,1703495375,745843725,/gps,0,0,24.8828196183,121.156026177,352.440002441,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.798196,164595,1703495375,796085448,/gps,0,0,24.882819075,121.156026455,352.440002441,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.848630,164596,1703495375,846035493,/gps,0,0,24.8828185233,121.156026742,352.440002441,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.897942,164597,1703495375,895903998,/gps,0,0,24.882817965,121.156027035,352.440002441,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:35.948444,164598,1703495375,946327201,/gps,0,0,24.8828173983,121.15602733,352.429992676,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:36.010529,164599,1703495375,999563879,/gps,0,0,24.88281683,121.156027632,352.429992676,"(0.0001440000025033951, 0.0, 0.0, 0.0, 9.604000227808954e-05, 0.0, 0.0, 0.0, 0.00014640999841332436)",2
2023/12/25/17:09:36.047994,164600,1703495376,46332608,/gps,0,0,24.8828162533,121.156027933,352.429992676,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.097818,164601,1703495376,95832874,/gps,0,0,24.8828156767,121.156028237,352.429992676,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.147956,164602,1703495376,145807038,/gps,0,0,24.8828150833,121.156028533,352.420013428,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.197833,164603,1703495376,196011106,/gps,0,0,24.8828144867,121.156028825,352.420013428,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.248178,164604,1703495376,246023813,/gps,0,0,24.882813885,121.156029122,352.410003662,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.299174,164605,1703495376,296138585,/gps,0,0,24.88281328,121.156029418,352.410003662,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.348007,164606,1703495376,345866533,/gps,0,0,24.882812665,121.156029712,352.410003662,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.398057,164607,1703495376,396251210,/gps,0,0,24.88281205,121.156030013,352.399993896,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.447653,164608,1703495376,445833196,/gps,0,0,24.8828114283,121.156030323,352.399993896,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.498040,164609,1703495376,496032553,/gps,0,0,24.8828108017,121.156030637,352.390014648,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.553076,164610,1703495376,546132455,/gps,0,0,24.882810165,121.156030948,352.380004883,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.598698,164611,1703495376,595949362,/gps,0,0,24.8828095183,121.156031263,352.369995117,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.648923,164612,1703495376,646019759,/gps,0,0,24.8828088583,121.156031588,352.369995117,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.698249,164613,1703495376,696271671,/gps,0,0,24.8828082,121.156031927,352.359985352,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.748334,164614,1703495376,745820193,/gps,0,0,24.8828075367,121.156032282,352.359985352,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.797947,164615,1703495376,796123018,/gps,0,0,24.8828068583,121.15603265,352.359985352,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.848117,164616,1703495376,846090329,/gps,0,0,24.8828061683,121.15603302,352.350006104,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.897961,164617,1703495376,895945477,/gps,0,0,24.8828054933,121.15603339,352.350006104,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:36.949040,164618,1703495376,945876556,/gps,0,0,24.8828048133,121.156033775,352.339996338,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:37.010545,164619,1703495376,999312875,/gps,0,0,24.88280411,121.156034165,352.339996338,"(0.0001488399942553044, 0.0, 0.0, 0.0, 0.00010200999205350891, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/12/25/17:09:37.048196,164620,1703495377,46210868,/gps,0,0,24.88280339,121.156034558,352.329986572,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.098681,164621,1703495377,96161881,/gps,0,0,24.8828026733,121.156034938,352.329986572,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.149730,164622,1703495377,145796448,/gps,0,0,24.8828019567,121.156035315,352.329986572,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.198539,164623,1703495377,195990217,/gps,0,0,24.882801225,121.156035695,352.329986572,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.252972,164624,1703495377,246127656,/gps,0,0,24.8828004783,121.156036088,352.329986572,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.298097,164625,1703495377,296436073,/gps,0,0,24.882799725,121.156036475,352.329986572,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.348455,164626,1703495377,345860193,/gps,0,0,24.8827989633,121.156036852,352.329986572,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.398247,164627,1703495377,395693318,/gps,0,0,24.8827981883,121.15603722,352.329986572,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.450189,164628,1703495377,446085581,/gps,0,0,24.8827973967,121.156037588,352.320007324,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.498631,164629,1703495377,496345061,/gps,0,0,24.8827965883,121.156037968,352.320007324,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.549024,164630,1703495377,546116643,/gps,0,0,24.8827957833,121.156038362,352.320007324,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.599272,164631,1703495377,596521280,/gps,0,0,24.88279498,121.156038768,352.320007324,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.651710,164632,1703495377,646345212,/gps,0,0,24.8827941783,121.156039183,352.320007324,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.697897,164633,1703495377,695975739,/gps,0,0,24.8827933717,121.156039605,352.320007324,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.754400,164634,1703495377,745717188,/gps,0,0,24.8827925717,121.156040028,352.320007324,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.798354,164635,1703495377,796161883,/gps,0,0,24.8827917717,121.15604045,352.320007324,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.848535,164636,1703495377,846180462,/gps,0,0,24.88279097,121.15604086,352.320007324,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.898287,164637,1703495377,895972865,/gps,0,0,24.8827901783,121.156041257,352.309997559,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:37.953767,164638,1703495377,946010033,/gps,0,0,24.882789375,121.156041652,352.299987793,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:38.010620,164639,1703495377,999151747,/gps,0,0,24.8827885767,121.156042055,352.299987793,"(0.0001587600004130602, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00016641001130282898)",2
2023/12/25/17:09:38.048042,164640,1703495378,45859979,/gps,0,0,24.8827877783,121.156042472,352.299987793,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.098175,164641,1703495378,96153480,/gps,0,0,24.8827869817,121.156042887,352.299987793,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.149187,164642,1703495378,145981371,/gps,0,0,24.882786195,121.1560433,352.290008545,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.198181,164643,1703495378,196139633,/gps,0,0,24.8827853967,121.156043715,352.290008545,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.247957,164644,1703495378,246031002,/gps,0,0,24.882784585,121.156044125,352.290008545,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.298275,164645,1703495378,295978827,/gps,0,0,24.8827837717,121.156044525,352.279998779,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.348097,164646,1703495378,346302111,/gps,0,0,24.8827829783,121.15604492,352.279998779,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.398249,164647,1703495378,396245389,/gps,0,0,24.8827821817,121.156045318,352.269989014,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.448538,164648,1703495378,446086291,/gps,0,0,24.8827813733,121.156045732,352.269989014,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.498351,164649,1703495378,496101863,/gps,0,0,24.8827805633,121.15604616,352.269989014,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.548514,164650,1703495378,545979569,/gps,0,0,24.8827797717,121.156046597,352.269989014,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.598185,164651,1703495378,595944663,/gps,0,0,24.8827789867,121.156047022,352.269989014,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.648800,164652,1703495378,646372724,/gps,0,0,24.8827781883,121.156047443,352.260009766,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.698104,164653,1703495378,696271894,/gps,0,0,24.8827773683,121.156047857,352.260009766,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
2023/12/25/17:09:38.749090,164654,1703495378,745802255,/gps,0,0,24.882776555,121.156048267,352.260009766,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.0001849600049042702)",2
